Accuracy,Regions,Classifier
0.175,CEN,LDA
0.275,CEN,LDA
0.15,CEN,LDA
0.25,CEN,LDA
0.3,CEN,LDA
0.225,CEN,LDA
0.2,CEN,LDA
0.325,CEN,LDA
0.15,CEN,LDA
0.325,CEN,LDA
0.2,CEN,LDA
0.25,CEN,LDA
0.3,CEN,LDA
0.425,CEN,LDA
0.2,CEN,LDA
0.125,CEN,LDA
0.275,CEN,LDA
0.15,CEN,LDA
0.325,CEN,LDA
0.225,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.325,CEN,LDA
0.3,CEN,LDA
0.225,CEN,LDA
0.1,CEN,LDA
0.15,CEN,LDA
0.175,CEN,LDA
0.175,CEN,LDA
0.325,CEN,LDA
0.3,CEN,LDA
0.325,CEN,LDA
0.225,CEN,LDA
0.3,CEN,LDA
0.275,CEN,LDA
0.15,CEN,LDA
0.15,CEN,LDA
0.35,CEN,LDA
0.225,CEN,LDA
0.3,CEN,LDA
0.3,CEN,LDA
0.325,CEN,LDA
0.275,CEN,LDA
0.25,CEN,LDA
0.225,CEN,LDA
0.175,CEN,LDA
0.225,CEN,LDA
0.35,CEN,LDA
0.2,CEN,LDA
0.125,CEN,LDA
0.275,CEN,LDA
0.15,CEN,LDA
0.2,CEN,LDA
0.3,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.275,CEN,LDA
0.125,CEN,LDA
0.175,CEN,LDA
0.275,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.275,CEN,LDA
0.275,CEN,LDA
0.275,CEN,LDA
0.275,CEN,LDA
0.325,CEN,LDA
0.25,CEN,LDA
0.375,CEN,LDA
0.25,CEN,LDA
0.3,CEN,LDA
0.25,CEN,LDA
0.25,CEN,LDA
0.25,CEN,LDA
0.15,CEN,LDA
0.175,CEN,LDA
0.225,CEN,LDA
0.125,CEN,LDA
0.125,CEN,LDA
0.2,CEN,LDA
0.325,CEN,LDA
0.325,CEN,LDA
0.275,CEN,LDA
0.175,CEN,LDA
0.3,CEN,LDA
0.25,CEN,LDA
0.3,CEN,LDA
0.275,CEN,LDA
0.2,CEN,LDA
0.175,CEN,LDA
0.25,CEN,LDA
0.3,CEN,LDA
0.125,CEN,LDA
0.25,CEN,LDA
0.4,CEN,LDA
0.1,CEN,LDA
0.15,CEN,LDA
0.325,CEN,LDA
0.275,CEN,LDA
0.3,CEN,LDA
0.25,CEN,LDA
0.175,CEN,LDA
0.25,CEN,LDA
0.275,CEN,LDA
0.325,CEN,LDA
0.3,CEN,LDA
0.225,CEN,LDA
0.075,CEN,LDA
0.3,CEN,LDA
0.275,CEN,LDA
0.175,CEN,LDA
0.125,CEN,LDA
0.125,CEN,LDA
0.325,CEN,LDA
0.3,CEN,LDA
0.25,CEN,LDA
0.325,CEN,LDA
0.25,CEN,LDA
0.225,CEN,LDA
0.175,CEN,LDA
0.225,CEN,LDA
0.3,CEN,LDA
0.275,CEN,LDA
0.3,CEN,LDA
0.2,CEN,LDA
0.375,CEN,LDA
0.375,CEN,LDA
0.2,CEN,LDA
0.25,CEN,LDA
0.2,CEN,LDA
0.425,CEN,LDA
0.175,CEN,LDA
0.275,CEN,LDA
0.275,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.25,CEN,LDA
0.3,CEN,LDA
0.275,CEN,LDA
0.2,CEN,LDA
0.15,CEN,LDA
0.175,CEN,LDA
0.3,CEN,LDA
0.25,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.25,CEN,LDA
0.1,CEN,LDA
0.2,CEN,LDA
0.325,CEN,LDA
0.2,CEN,LDA
0.325,CEN,LDA
0.25,CEN,LDA
0.4,CEN,LDA
0.225,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.325,CEN,LDA
0.3,CEN,LDA
0.175,CEN,LDA
0.375,CEN,LDA
0.275,CEN,LDA
0.225,CEN,LDA
0.325,CEN,LDA
0.275,CEN,LDA
0.275,CEN,LDA
0.275,CEN,LDA
0.25,CEN,LDA
0.3,CEN,LDA
0.15,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.275,CEN,LDA
0.325,CEN,LDA
0.3,CEN,LDA
0.2,CEN,LDA
0.25,CEN,LDA
0.2,CEN,LDA
0.2,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.25,CEN,LDA
0.175,CEN,LDA
0.3,CEN,LDA
0.275,CEN,LDA
0.275,CEN,LDA
0.275,CEN,LDA
0.35,CEN,LDA
0.3,CEN,LDA
0.25,CEN,LDA
0.05,CEN,LDA
0.225,CEN,LDA
0.35,CEN,LDA
0.2,CEN,LDA
0.2,CEN,LDA
0.25,CEN,LDA
0.2,CEN,LDA
0.225,CEN,LDA
0.225,CEN,LDA
0.2,CEN,LDA
0.15,CEN,LDA
0.25,CEN,LDA
0.275,CEN,LDA
0.35,CEN,LDA
0.25,CEN,LDA
0.225,CEN,LDA
0.175,CEN,LDA
0.125,CEN,LDA
0.375,CEN,LDA
0.175,CEN,LDA
0.425,CEN,LDA
0.25,CEN,LDA
0.2,CEN,LDA
0.175,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.175,CEN,LDA
0.25,CEN,LDA
0.15,CEN,LDA
0.275,CEN,LDA
0.175,CEN,LDA
0.15,CEN,LDA
0.35,CEN,LDA
0.275,CEN,LDA
0.25,CEN,LDA
0.3,CEN,LDA
0.175,CEN,LDA
0.175,CEN,LDA
0.225,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.2,CEN,LDA
0.275,CEN,LDA
0.325,CEN,LDA
0.125,CEN,LDA
0.25,CEN,LDA
0.35,CEN,LDA
0.175,CEN,LDA
0.225,CEN,LDA
0.225,CEN,LDA
0.3,CEN,LDA
0.325,CEN,LDA
0.3,CEN,LDA
0.2,CEN,LDA
0.125,CEN,LDA
0.2,CEN,LDA
0.275,CEN,LDA
0.275,CEN,LDA
0.2,CEN,LDA
0.35,CEN,LDA
0.3,CEN,LDA
0.3,CEN,LDA
0.225,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.275,CEN,LDA
0.3,CEN,LDA
0.275,CEN,LDA
0.2,CEN,LDA
0.2,CEN,LDA
0.175,CEN,LDA
0.175,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.2,CEN,LDA
0.25,CEN,LDA
0.15,CEN,LDA
0.275,CEN,LDA
0.3,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.075,CEN,LDA
0.275,CEN,LDA
0.2,CEN,LDA
0.175,CEN,LDA
0.125,CEN,LDA
0.25,CEN,LDA
0.225,CEN,LDA
0.15,CEN,LDA
0.325,CEN,LDA
0.25,CEN,LDA
0.25,CEN,LDA
0.325,CEN,LDA
0.25,CEN,LDA
0.35,CEN,LDA
0.175,CEN,LDA
0.275,CEN,LDA
0.325,CEN,LDA
0.35,CEN,LDA
0.275,CEN,LDA
0.325,CEN,LDA
0.3,CEN,LDA
0.2,CEN,LDA
0.175,CEN,LDA
0.275,CEN,LDA
0.225,CEN,LDA
0.2,CEN,LDA
0.15,CEN,LDA
0.3,CEN,LDA
0.275,CEN,LDA
0.325,CEN,LDA
0.175,CEN,LDA
0.25,CEN,LDA
0.325,CEN,LDA
0.35,CEN,LDA
0.25,CEN,LDA
0.2,CEN,LDA
0.2,CEN,LDA
0.275,CEN,LDA
0.3,CEN,LDA
0.25,CEN,LDA
0.175,CEN,LDA
0.325,CEN,LDA
0.225,CEN,LDA
0.15,CEN,LDA
0.2,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.25,CEN,LDA
0.175,CEN,LDA
0.2,CEN,LDA
0.1,CEN,LDA
0.275,CEN,LDA
0.375,CEN,LDA
0.15,CEN,LDA
0.05,CEN,LDA
0.3,CEN,LDA
0.25,CEN,LDA
0.175,CEN,LDA
0.275,CEN,LDA
0.2,CEN,LDA
0.2,CEN,LDA
0.375,CEN,LDA
0.35,CEN,LDA
0.15,CEN,LDA
0.275,CEN,LDA
0.075,CEN,LDA
0.375,CEN,LDA
0.2,CEN,LDA
0.375,CEN,LDA
0.275,CEN,LDA
0.175,CEN,LDA
0.225,CEN,LDA
0.225,CEN,LDA
0.225,CEN,LDA
0.15,CEN,LDA
0.3,CEN,LDA
0.3,CEN,LDA
0.275,CEN,LDA
0.125,CEN,LDA
0.2,CEN,LDA
0.3,CEN,LDA
0.275,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.225,CEN,LDA
0.05,CEN,LDA
0.35,CEN,LDA
0.3,CEN,LDA
0.275,CEN,LDA
0.3,CEN,LDA
0.175,CEN,LDA
0.275,CEN,LDA
0.325,CEN,LDA
0.275,CEN,LDA
0.225,CEN,LDA
0.3,CEN,LDA
0.225,CEN,LDA
0.4,CEN,LDA
0.2,CEN,LDA
0.275,CEN,LDA
0.3,CEN,LDA
0.25,CEN,LDA
0.175,CEN,LDA
0.3,CEN,LDA
0.275,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.25,CEN,LDA
0.2,CEN,LDA
0.25,CEN,LDA
0.325,CEN,LDA
0.35,CEN,LDA
0.1,CEN,LDA
0.25,CEN,LDA
0.25,CEN,LDA
0.25,CEN,LDA
0.15,CEN,LDA
0.3,CEN,LDA
0.3,CEN,LDA
0.25,CEN,LDA
0.25,CEN,LDA
0.35,CEN,LDA
0.35,CEN,LDA
0.3,CEN,LDA
0.2,CEN,LDA
0.225,CEN,LDA
0.2,CEN,LDA
0.2,CEN,LDA
0.275,CEN,LDA
0.325,CEN,LDA
0.175,CEN,LDA
0.2,CEN,LDA
0.275,CEN,LDA
0.175,CEN,LDA
0.275,CEN,LDA
0.175,CEN,LDA
0.25,CEN,LDA
0.325,CEN,LDA
0.075,CEN,LDA
0.2,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.25,CEN,LDA
0.325,CEN,LDA
0.225,CEN,LDA
0.4,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.3,CEN,LDA
0.175,CEN,LDA
0.2,CEN,LDA
0.125,CEN,LDA
0.3,CEN,LDA
0.125,CEN,LDA
0.2,CEN,LDA
0.225,CEN,LDA
0.225,CEN,LDA
0.15,CEN,LDA
0.35,CEN,LDA
0.35,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.275,CEN,LDA
0.35,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.2,CEN,LDA
0.275,CEN,LDA
0.125,CEN,LDA
0.275,CEN,LDA
0.2,CEN,LDA
0.2,CEN,LDA
0.325,CEN,LDA
0.175,CEN,LDA
0.25,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.15,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.175,CEN,LDA
0.2,CEN,LDA
0.15,CEN,LDA
0.35,CEN,LDA
0.15,CEN,LDA
0.25,CEN,LDA
0.25,CEN,LDA
0.275,CEN,LDA
0.325,CEN,LDA
0.3,CEN,LDA
0.3,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.125,CEN,LDA
0.275,CEN,LDA
0.2,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.35,CEN,LDA
0.25,CEN,LDA
0.125,CEN,LDA
0.325,CEN,LDA
0.25,CEN,LDA
0.2,CEN,LDA
0.35,CEN,LDA
0.1,CEN,LDA
0.25,CEN,LDA
0.25,CEN,LDA
0.275,CEN,LDA
0.25,CEN,LDA
0.25,CEN,LDA
0.325,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.275,CEN,LDA
0.3,CEN,LDA
0.3,CEN,LDA
0.25,CEN,LDA
0.275,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.3,CEN,LDA
0.35,CEN,LDA
0.275,CEN,LDA
0.3,CEN,LDA
0.175,CEN,LDA
0.2,CEN,LDA
0.1,CEN,LDA
0.15,CEN,LDA
0.25,CEN,LDA
0.25,CEN,LDA
0.075,CEN,LDA
0.25,CEN,LDA
0.3,CEN,LDA
0.25,CEN,LDA
0.225,CEN,LDA
0.225,CEN,LDA
0.2,CEN,LDA
0.15,CEN,LDA
0.05,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.15,CEN,LDA
0.25,CEN,LDA
0.2,CEN,LDA
0.375,CEN,LDA
0.325,CEN,LDA
0.175,CEN,LDA
0.275,CEN,LDA
0.275,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.2,CEN,LDA
0.2,CEN,LDA
0.2,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.175,CEN,LDA
0.2,CEN,LDA
0.25,CEN,LDA
0.3,CEN,LDA
0.25,CEN,LDA
0.225,CEN,LDA
0.175,CEN,LDA
0.275,CEN,LDA
0.2,CEN,LDA
0.25,CEN,LDA
0.15,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.175,CEN,LDA
0.25,CEN,LDA
0.175,CEN,LDA
0.35,CEN,LDA
0.25,CEN,LDA
0.3,CEN,LDA
0.2,CEN,LDA
0.2,CEN,LDA
0.275,CEN,LDA
0.25,CEN,LDA
0.15,CEN,LDA
0.325,CEN,LDA
0.25,CEN,LDA
0.275,CEN,LDA
0.35,CEN,LDA
0.175,CEN,LDA
0.275,CEN,LDA
0.175,CEN,LDA
0.275,CEN,LDA
0.225,CEN,LDA
0.225,CEN,LDA
0.175,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.15,CEN,LDA
0.25,CEN,LDA
0.3,CEN,LDA
0.25,CEN,LDA
0.3,CEN,LDA
0.2,CEN,LDA
0.2,CEN,LDA
0.175,CEN,LDA
0.25,CEN,LDA
0.35,CEN,LDA
0.225,CEN,LDA
0.2,CEN,LDA
0.15,CEN,LDA
0.3,CEN,LDA
0.2,CEN,LDA
0.175,CEN,LDA
0.475,CEN,LDA
0.325,CEN,LDA
0.375,CEN,LDA
0.3,CEN,LDA
0.25,CEN,LDA
0.275,CEN,LDA
0.25,CEN,LDA
0.2,CEN,LDA
0.2,CEN,LDA
0.325,CEN,LDA
0.4,CEN,LDA
0.2,CEN,LDA
0.175,CEN,LDA
0.25,CEN,LDA
0.35,CEN,LDA
0.175,CEN,LDA
0.25,CEN,LDA
0.175,CEN,LDA
0.3,CEN,LDA
0.25,CEN,LDA
0.325,CEN,LDA
0.375,CEN,LDA
0.375,CEN,LDA
0.35,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.225,CEN,LDA
0.175,CEN,LDA
0.4,CEN,LDA
0.3,CEN,LDA
0.175,CEN,LDA
0.325,CEN,LDA
0.275,CEN,LDA
0.325,CEN,LDA
0.3,CEN,LDA
0.25,CEN,LDA
0.275,CEN,LDA
0.325,CEN,LDA
0.3,CEN,LDA
0.225,CEN,LDA
0.325,CEN,LDA
0.275,CEN,LDA
0.225,CEN,LDA
0.3,CEN,LDA
0.35,CEN,LDA
0.35,CEN,LDA
0.3,CEN,LDA
0.275,CEN,LDA
0.4,CEN,LDA
0.275,CEN,LDA
0.175,CEN,LDA
0.225,CEN,LDA
0.2,CEN,LDA
0.275,CEN,LDA
0.375,CEN,LDA
0.325,CEN,LDA
0.25,CEN,LDA
0.275,CEN,LDA
0.35,CEN,LDA
0.2,CEN,LDA
0.3,CEN,LDA
0.175,CEN,LDA
0.225,CEN,LDA
0.125,CEN,LDA
0.35,CEN,LDA
0.1,CEN,LDA
0.25,CEN,LDA
0.2,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.425,CEN,LDA
0.25,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.225,CEN,LDA
0.2,CEN,LDA
0.3,CEN,LDA
0.3,CEN,LDA
0.325,CEN,LDA
0.35,CEN,LDA
0.375,CEN,LDA
0.275,CEN,LDA
0.2,CEN,LDA
0.15,CEN,LDA
0.25,CEN,LDA
0.325,CEN,LDA
0.3,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.225,CEN,LDA
0.425,CEN,LDA
0.175,CEN,LDA
0.175,CEN,LDA
0.15,CEN,LDA
0.2,CEN,LDA
0.3,CEN,LDA
0.25,CEN,LDA
0.2,CEN,LDA
0.15,CEN,LDA
0.325,CEN,LDA
0.275,CEN,LDA
0.25,CEN,LDA
0.3,CEN,LDA
0.275,CEN,LDA
0.25,CEN,LDA
0.2,CEN,LDA
0.3,CEN,LDA
0.25,CEN,LDA
0.35,CEN,LDA
0.175,CEN,LDA
0.25,CEN,LDA
0.175,CEN,LDA
0.35,CEN,LDA
0.175,CEN,LDA
0.25,CEN,LDA
0.25,CEN,LDA
0.175,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.2,CEN,LDA
0.35,CEN,LDA
0.225,CEN,LDA
0.125,CEN,LDA
0.2,CEN,LDA
0.15,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.175,CEN,LDA
0.35,CEN,LDA
0.25,CEN,LDA
0.2,CEN,LDA
0.225,CEN,LDA
0.15,CEN,LDA
0.25,CEN,LDA
0.225,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.2,CEN,LDA
0.325,CEN,LDA
0.375,CEN,LDA
0.3,CEN,LDA
0.2,CEN,LDA
0.175,CEN,LDA
0.275,CEN,LDA
0.325,CEN,LDA
0.325,CEN,LDA
0.2,CEN,LDA
0.1,CEN,LDA
0.175,CEN,LDA
0.225,CEN,LDA
0.225,CEN,LDA
0.2,CEN,LDA
0.3,CEN,LDA
0.225,CEN,LDA
0.125,CEN,LDA
0.275,CEN,LDA
0.175,CEN,LDA
0.225,CEN,LDA
0.125,CEN,LDA
0.175,CEN,LDA
0.35,CEN,LDA
0.175,CEN,LDA
0.175,CEN,LDA
0.15,CEN,LDA
0.2,CEN,LDA
0.275,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.225,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.225,CEN,LDA
0.125,CEN,LDA
0.325,CEN,LDA
0.325,CEN,LDA
0.225,CEN,LDA
0.35,CEN,LDA
0.325,CEN,LDA
0.1,CEN,LDA
0.175,CEN,LDA
0.25,CEN,LDA
0.35,CEN,LDA
0.4,CEN,LDA
0.3,CEN,LDA
0.275,CEN,LDA
0.2,CEN,LDA
0.225,CEN,LDA
0.125,CEN,LDA
0.1,CEN,LDA
0.15,CEN,LDA
0.2,CEN,LDA
0.275,CEN,LDA
0.175,CEN,LDA
0.25,CEN,LDA
0.175,CEN,LDA
0.175,CEN,LDA
0.15,CEN,LDA
0.3,CEN,LDA
0.05,CEN,LDA
0.225,CEN,LDA
0.35,CEN,LDA
0.2,CEN,LDA
0.125,CEN,LDA
0.1,CEN,LDA
0.225,CEN,LDA
0.35,CEN,LDA
0.275,CEN,LDA
0.15,CEN,LDA
0.275,CEN,LDA
0.225,CEN,LDA
0.275,CEN,LDA
0.2,CEN,LDA
0.175,CEN,LDA
0.25,CEN,LDA
0.175,CEN,LDA
0.225,CEN,LDA
0.2,CEN,LDA
0.275,CEN,LDA
0.275,CEN,LDA
0.175,CEN,LDA
0.275,CEN,LDA
0.15,CEN,LDA
0.2,CEN,LDA
0.275,CEN,LDA
0.2,CEN,LDA
0.325,CEN,LDA
0.2,CEN,LDA
0.175,CEN,LDA
0.375,CEN,LDA
0.175,CEN,LDA
0.15,CEN,LDA
0.175,CEN,LDA
0.225,CEN,LDA
0.175,CEN,LDA
0.2,CEN,LDA
0.275,CEN,LDA
0.225,CEN,LDA
0.375,CEN,LDA
0.25,CEN,LDA
0.25,CEN,LDA
0.125,CEN,LDA
0.35,CEN,LDA
0.15,CEN,LDA
0.275,CEN,LDA
0.2,CEN,LDA
0.225,CEN,LDA
0.25,CEN,LDA
0.25,CEN,LDA
0.175,CEN,LDA
0.2,CEN,LDA
0.125,CEN,LDA
0.15,CEN,LDA
0.3,CEN,LDA
0.4,HPC,LDA
0.325,HPC,LDA
0.4,HPC,LDA
0.4,HPC,LDA
0.4,HPC,LDA
0.3,HPC,LDA
0.425,HPC,LDA
0.45,HPC,LDA
0.25,HPC,LDA
0.175,HPC,LDA
0.325,HPC,LDA
0.375,HPC,LDA
0.45,HPC,LDA
0.325,HPC,LDA
0.4,HPC,LDA
0.225,HPC,LDA
0.3,HPC,LDA
0.45,HPC,LDA
0.275,HPC,LDA
0.5,HPC,LDA
0.45,HPC,LDA
0.35,HPC,LDA
0.4,HPC,LDA
0.325,HPC,LDA
0.4,HPC,LDA
0.35,HPC,LDA
0.275,HPC,LDA
0.325,HPC,LDA
0.35,HPC,LDA
0.475,HPC,LDA
0.425,HPC,LDA
0.475,HPC,LDA
0.3,HPC,LDA
0.225,HPC,LDA
0.45,HPC,LDA
0.475,HPC,LDA
0.375,HPC,LDA
0.475,HPC,LDA
0.425,HPC,LDA
0.4,HPC,LDA
0.475,HPC,LDA
0.175,HPC,LDA
0.375,HPC,LDA
0.375,HPC,LDA
0.275,HPC,LDA
0.3,HPC,LDA
0.4,HPC,LDA
0.4,HPC,LDA
0.4,HPC,LDA
0.45,HPC,LDA
0.3,HPC,LDA
0.425,HPC,LDA
0.4,HPC,LDA
0.45,HPC,LDA
0.3,HPC,LDA
0.225,HPC,LDA
0.4,HPC,LDA
0.45,HPC,LDA
0.35,HPC,LDA
0.4,HPC,LDA
0.325,HPC,LDA
0.35,HPC,LDA
0.375,HPC,LDA
0.3,HPC,LDA
0.4,HPC,LDA
0.45,HPC,LDA
0.35,HPC,LDA
0.35,HPC,LDA
0.5,HPC,LDA
0.45,HPC,LDA
0.375,HPC,LDA
0.35,HPC,LDA
0.375,HPC,LDA
0.325,HPC,LDA
0.425,HPC,LDA
0.25,HPC,LDA
0.3,HPC,LDA
0.475,HPC,LDA
0.325,HPC,LDA
0.35,HPC,LDA
0.35,HPC,LDA
0.4,HPC,LDA
0.4,HPC,LDA
0.3,HPC,LDA
0.425,HPC,LDA
0.3,HPC,LDA
0.45,HPC,LDA
0.375,HPC,LDA
0.4,HPC,LDA
0.3,HPC,LDA
0.3,HPC,LDA
0.4,HPC,LDA
0.425,HPC,LDA
0.425,HPC,LDA
0.425,HPC,LDA
0.5,HPC,LDA
0.35,HPC,LDA
0.4,HPC,LDA
0.45,HPC,LDA
0.35,HPC,LDA
0.3,HPC,LDA
0.2,HPC,LDA
0.475,HPC,LDA
0.35,HPC,LDA
0.475,HPC,LDA
0.275,HPC,LDA
0.4,HPC,LDA
0.225,HPC,LDA
0.45,HPC,LDA
0.375,HPC,LDA
0.25,HPC,LDA
0.425,HPC,LDA
0.3,HPC,LDA
0.35,HPC,LDA
0.275,HPC,LDA
0.55,HPC,LDA
0.225,HPC,LDA
0.275,HPC,LDA
0.4,HPC,LDA
0.55,HPC,LDA
0.35,HPC,LDA
0.3,HPC,LDA
0.375,HPC,LDA
0.325,HPC,LDA
0.425,HPC,LDA
0.35,HPC,LDA
0.45,HPC,LDA
0.375,HPC,LDA
0.4,HPC,LDA
0.45,HPC,LDA
0.425,HPC,LDA
0.3,HPC,LDA
0.35,HPC,LDA
0.4,HPC,LDA
0.4,HPC,LDA
0.475,HPC,LDA
0.45,HPC,LDA
0.225,HPC,LDA
0.35,HPC,LDA
0.575,HPC,LDA
0.375,HPC,LDA
0.325,HPC,LDA
0.3,HPC,LDA
0.375,HPC,LDA
0.45,HPC,LDA
0.325,HPC,LDA
0.35,HPC,LDA
0.3,HPC,LDA
0.175,HPC,LDA
0.45,HPC,LDA
0.3,HPC,LDA
0.55,HPC,LDA
0.4,HPC,LDA
0.375,HPC,LDA
0.35,HPC,LDA
0.475,HPC,LDA
0.475,HPC,LDA
0.375,HPC,LDA
0.3,HPC,LDA
0.275,HPC,LDA
0.45,HPC,LDA
0.55,HPC,LDA
0.375,HPC,LDA
0.375,HPC,LDA
0.275,HPC,LDA
0.425,HPC,LDA
0.225,HPC,LDA
0.4,HPC,LDA
0.3,HPC,LDA
0.425,HPC,LDA
0.35,HPC,LDA
0.3,HPC,LDA
0.4,HPC,LDA
0.525,HPC,LDA
0.45,HPC,LDA
0.35,HPC,LDA
0.4,HPC,LDA
0.375,HPC,LDA
0.375,HPC,LDA
0.275,HPC,LDA
0.325,HPC,LDA
0.45,HPC,LDA
0.225,HPC,LDA
0.35,HPC,LDA
0.275,HPC,LDA
0.3,HPC,LDA
0.325,HPC,LDA
0.35,HPC,LDA
0.35,HPC,LDA
0.475,HPC,LDA
0.2,HPC,LDA
0.35,HPC,LDA
0.35,HPC,LDA
0.325,HPC,LDA
0.425,HPC,LDA
0.275,HPC,LDA
0.275,HPC,LDA
0.375,HPC,LDA
0.375,HPC,LDA
0.5,HPC,LDA
0.4,HPC,LDA
0.45,HPC,LDA
0.175,HPC,LDA
0.45,HPC,LDA
0.325,HPC,LDA
0.6,HPC,LDA
0.4,HPC,LDA
0.4,HPC,LDA
0.375,HPC,LDA
0.325,HPC,LDA
0.475,HPC,LDA
0.3,HPC,LDA
0.45,HPC,LDA
0.3,HPC,LDA
0.375,HPC,LDA
0.375,HPC,LDA
0.225,HPC,LDA
0.325,HPC,LDA
0.475,HPC,LDA
0.35,HPC,LDA
0.15,HPC,LDA
0.525,HPC,LDA
0.425,HPC,LDA
0.25,HPC,LDA
0.35,HPC,LDA
0.375,HPC,LDA
0.425,HPC,LDA
0.275,HPC,LDA
0.225,HPC,LDA
0.4,HPC,LDA
0.2,HPC,LDA
0.425,HPC,LDA
0.225,HPC,LDA
0.375,HPC,LDA
0.3,HPC,LDA
0.425,HPC,LDA
0.3,HPC,LDA
0.35,HPC,LDA
0.425,HPC,LDA
0.45,HPC,LDA
0.325,HPC,LDA
0.225,HPC,LDA
0.35,HPC,LDA
0.475,HPC,LDA
0.275,HPC,LDA
0.3,HPC,LDA
0.425,HPC,LDA
0.325,HPC,LDA
0.425,HPC,LDA
0.175,HPC,LDA
0.4,HPC,LDA
0.375,HPC,LDA
0.4,HPC,LDA
0.375,HPC,LDA
0.375,HPC,LDA
0.325,HPC,LDA
0.45,HPC,LDA
0.325,HPC,LDA
0.275,HPC,LDA
0.5,HPC,LDA
0.275,HPC,LDA
0.275,HPC,LDA
0.325,HPC,LDA
0.325,HPC,LDA
0.4,HPC,LDA
0.525,HPC,LDA
0.3,HPC,LDA
0.4,HPC,LDA
0.425,HPC,LDA
0.275,HPC,LDA
0.5,HPC,LDA
0.475,HPC,LDA
0.425,HPC,LDA
0.525,HPC,LDA
0.375,HPC,LDA
0.35,HPC,LDA
0.425,HPC,LDA
0.5,HPC,LDA
0.5,HPC,LDA
0.125,HPC,LDA
0.425,HPC,LDA
0.55,HPC,LDA
0.3,HPC,LDA
0.4,HPC,LDA
0.325,HPC,LDA
0.3,HPC,LDA
0.375,HPC,LDA
0.425,HPC,LDA
0.275,HPC,LDA
0.475,HPC,LDA
0.3,HPC,LDA
0.475,HPC,LDA
0.4,HPC,LDA
0.525,HPC,LDA
0.4,HPC,LDA
0.375,HPC,LDA
0.375,HPC,LDA
0.275,HPC,LDA
0.325,HPC,LDA
0.325,HPC,LDA
0.55,HPC,LDA
0.4,HPC,LDA
0.4,HPC,LDA
0.275,HPC,LDA
0.45,HPC,LDA
0.275,HPC,LDA
0.475,HPC,LDA
0.55,HPC,LDA
0.375,HPC,LDA
0.275,HPC,LDA
0.475,HPC,LDA
0.275,HPC,LDA
0.4,HPC,LDA
0.45,HPC,LDA
0.3,HPC,LDA
0.425,HPC,LDA
0.55,HPC,LDA
0.475,HPC,LDA
0.45,HPC,LDA
0.4,HPC,LDA
0.3,HPC,LDA
0.225,HPC,LDA
0.525,HPC,LDA
0.4,HPC,LDA
0.35,HPC,LDA
0.325,HPC,LDA
0.35,HPC,LDA
0.425,HPC,LDA
0.4,HPC,LDA
